animal_id,greutatea_curenta,varsta_animalului,orele_de_activitate,grame_hrana_necesare
PET_04773,18.23,11.9,3.1,248.0
PET_04774,15.1,3.2,0.5,204.0
PET_04775,5.0,3.3,5.7,217.0
PET_04776,18.91,8.4,2.2,217.0
PET_04777,14.88,10.4,4.4,237.0
PET_04778,21.01,5.0,3.2,321.0
PET_04779,9.52,10.6,2.9,189.0
PET_04780,5.0,4.4,3.7,183.0
PET_04781,16.4,2.8,3.9,263.0
PET_04782,16.46,4.3,6.9,354.0
PET_04783,6.55,7.5,7.8,274.0
PET_04784,10.11,4.7,5.6,230.0
PET_04785,28.78,8.2,7.2,355.0
PET_04786,13.47,3.2,6.1,270.0
PET_04787,18.65,8.6,5.2,268.0
PET_04788,11.75,4.5,7.6,315.0
PET_04789,5.0,5.7,0.7,134.0
PET_04790,14.15,6.9,2.3,226.0
PET_04791,13.67,8.4,1.9,184.0
PET_04792,13.0,3.2,3.2,271.0
PET_04793,14.43,10.1,5.7,251.0
PET_04794,16.32,8.8,1.2,192.0
PET_04795,14.25,3.2,5.3,275.0
PET_04796,8.68,11.7,2.5,187.0
PET_04797,17.43,8.1,3.1,244.0
PET_04798,5.25,5.7,4.5,176.0
PET_04799,5.0,2.3,8.2,246.0
PET_04800,18.7,6.6,2.2,231.0
PET_04801,17.54,2.4,3.8,282.0
PET_04802,14.71,5.4,1.3,188.0
PET_04803,8.02,5.2,2.2,156.0
PET_04804,11.46,8.8,1.3,176.0
PET_04805,13.69,2.7,4.6,280.0
PET_04806,7.02,10.0,5.1,210.0
PET_04807,11.3,4.3,5.7,242.0
PET_04808,18.26,5.6,2.1,238.0
PET_04809,22.14,9.4,5.3,291.0
PET_04810,12.9,7.7,4.3,270.0
PET_04811,18.78,4.0,3.9,293.0
PET_04812,5.43,4.9,0.9,157.0
PET_04813,18.3,4.0,4.4,307.0
PET_04814,10.98,7.3,4.5,233.0
PET_04815,16.54,4.3,4.3,290.0
PET_04816,13.76,8.8,5.0,210.0
PET_04817,21.6,7.2,5.7,310.0
PET_04818,10.63,2.2,1.3,188.0
PET_04819,18.14,4.1,3.5,280.0
PET_04820,13.6,3.0,5.3,307.0
PET_04821,14.21,5.0,3.3,222.0
PET_04822,14.08,6.4,6.4,301.0
PET_04823,10.77,6.3,4.2,240.0
PET_04824,14.93,9.2,0.5,176.0
PET_04825,14.69,2.7,6.1,318.0
PET_04826,16.21,11.4,3.7,219.0
PET_04827,15.42,4.4,0.5,216.0
PET_04828,18.99,4.0,3.4,294.0
PET_04829,19.62,8.4,0.8,229.0
PET_04830,9.75,9.8,5.9,212.0
PET_04831,19.34,4.9,3.9,277.0
PET_04832,9.07,9.1,1.7,139.0
PET_04833,17.94,10.7,6.0,263.0
PET_04834,18.1,9.3,5.1,260.0
PET_04835,5.44,0.9,3.4,269.0
PET_04836,15.46,10.0,0.9,166.0
PET_04837,12.66,9.4,1.9,177.0
PET_04838,11.21,8.2,1.9,151.0
PET_04839,21.75,9.2,5.9,307.0
PET_04840,11.73,11.8,0.5,136.0
PET_04841,10.97,5.5,3.9,225.0
PET_04842,15.38,1.3,3.4,268.0
PET_04843,18.43,5.8,6.6,328.0
PET_04844,14.29,1.0,4.6,263.0
PET_04845,20.83,3.9,5.3,324.0
PET_04846,17.65,7.2,2.7,271.0
PET_04847,5.0,4.1,0.9,147.0
PET_04848,12.35,8.4,3.2,190.0
PET_04849,12.19,10.0,5.9,235.0
PET_04850,17.4,5.3,5.9,289.0
PET_04851,5.0,10.9,2.9,133.0
PET_04852,27.75,1.4,1.8,310.0
PET_04853,17.66,10.2,1.4,196.0
PET_04854,15.74,10.0,3.7,243.0
PET_04855,20.91,4.2,4.3,294.0
PET_04856,26.72,3.9,7.7,411.0
PET_04857,19.35,4.0,4.3,291.0
PET_04858,19.74,9.8,5.5,261.0
PET_04859,15.65,10.1,2.0,212.0
PET_04860,14.29,4.3,4.1,264.0
PET_04861,12.62,7.3,4.4,273.0
PET_04862,10.87,2.1,3.6,213.0
PET_04863,11.56,5.9,3.9,204.0
PET_04864,8.25,12.0,4.3,194.0
PET_04865,14.62,2.3,5.2,281.0
PET_04866,6.58,11.4,6.9,204.0
PET_04867,15.95,10.0,0.5,199.0
PET_04868,14.82,11.7,6.8,270.0
PET_04869,15.73,2.6,0.5,223.0
PET_04870,12.39,3.0,4.8,250.0
PET_04871,30.0,0.7,9.9,500.0
PET_04872,21.8,8.8,3.9,271.0
PET_04873,8.78,7.9,4.5,225.0
PET_04874,16.16,2.5,3.2,263.0
PET_04875,11.96,9.6,5.7,240.0
PET_04876,9.93,3.9,4.9,201.0
PET_04877,8.3,2.1,2.3,155.0
PET_04878,17.16,5.4,3.7,241.0
PET_04879,11.59,1.5,1.2,186.0
PET_04880,19.84,3.5,3.7,277.0
PET_04881,19.97,4.8,3.0,310.0
PET_04882,21.87,10.3,4.3,280.0
PET_04883,10.74,9.6,2.2,171.0
PET_04884,17.38,5.6,3.5,254.0
PET_04885,18.16,8.8,4.0,235.0
PET_04886,12.63,7.0,4.2,266.0
PET_04887,11.14,4.4,4.7,272.0
PET_04888,23.05,8.8,3.6,287.0
PET_04889,16.14,8.4,2.0,175.0
PET_04890,18.18,7.6,4.2,279.0
PET_04891,10.89,7.6,3.6,221.0
PET_04892,8.9,8.4,6.6,224.0
PET_04893,12.15,4.9,6.9,260.0
PET_04894,14.38,10.5,0.6,194.0
PET_04895,9.68,2.4,5.5,239.0
PET_04896,14.95,10.7,6.0,237.0
PET_04897,6.56,4.4,0.6,134.0
PET_04898,9.4,1.9,5.4,266.0
PET_04899,18.35,7.4,6.2,331.0
PET_04900,18.02,4.8,1.6,224.0
PET_04901,13.04,9.9,3.4,181.0
PET_04902,9.91,5.5,4.5,196.0
PET_04903,9.86,8.2,5.4,211.0
PET_04904,13.13,4.0,1.5,197.0
PET_04905,18.22,2.9,6.9,352.0
PET_04906,19.64,5.0,0.5,226.0
PET_04907,12.52,7.5,7.3,311.0
PET_04908,9.23,8.1,5.4,221.0
PET_04909,16.34,7.1,2.4,229.0
PET_04910,10.88,11.9,6.2,235.0
PET_04911,12.41,8.4,1.4,189.0
PET_04912,21.63,11.2,4.3,263.0
PET_04913,19.14,1.9,4.6,309.0
PET_04914,15.79,1.2,4.6,283.0
PET_04915,8.64,4.1,1.9,170.0
PET_04916,16.06,2.1,2.8,267.0
PET_04917,20.31,6.5,4.3,320.0
PET_04918,13.12,6.5,2.2,218.0
PET_04919,21.76,7.1,4.7,330.0
PET_04920,21.46,9.1,2.5,242.0
PET_04921,23.32,11.7,6.5,329.0
PET_04922,16.53,10.6,7.9,281.0
PET_04923,17.94,1.9,3.3,316.0
PET_04924,22.07,4.4,6.3,381.0
PET_04925,17.24,3.4,3.5,288.0
PET_04926,12.49,2.5,1.7,212.0
PET_04927,12.76,6.8,2.9,227.0
PET_04928,16.19,6.9,4.2,246.0
PET_04929,8.55,3.1,0.5,132.0
PET_04930,14.28,8.7,5.6,233.0
PET_04931,20.48,8.9,4.2,272.0
PET_04932,5.0,0.7,6.5,349.0
PET_04933,22.67,5.1,5.5,362.0
PET_04934,20.61,10.7,4.3,256.0
PET_04935,12.7,6.5,3.1,240.0
PET_04936,17.72,4.5,7.8,341.0
PET_04937,15.02,3.4,9.4,356.0
PET_04938,21.15,3.3,3.2,314.0
PET_04939,19.91,1.6,6.6,362.0
PET_04940,8.0,9.9,2.2,129.0
PET_04941,17.94,1.5,2.5,281.0
PET_04942,13.97,3.9,3.0,239.0
PET_04943,15.41,1.0,5.7,272.0
PET_04944,11.36,9.5,1.3,145.0
PET_04945,23.74,1.0,7.9,404.0
PET_04946,20.2,4.0,6.3,329.0
PET_04947,11.3,7.1,5.7,279.0
PET_04948,8.33,5.2,3.3,190.0
PET_04949,13.07,3.7,6.1,294.0
PET_04950,17.17,3.7,0.5,222.0
PET_04951,16.2,9.7,5.1,264.0
PET_04952,21.27,11.7,4.4,300.0
PET_04953,18.95,4.5,0.5,242.0
PET_04954,19.85,1.0,5.0,353.0
PET_04955,16.63,0.9,5.5,476.0
PET_04956,8.05,9.2,0.5,123.0
PET_04957,14.02,6.9,1.0,201.0
PET_04958,20.3,9.5,9.2,311.0
PET_04959,14.74,8.5,3.5,213.0
PET_04960,17.52,10.9,6.4,280.0
PET_04961,13.41,10.7,6.8,266.0
PET_04962,9.85,9.6,5.0,206.0
PET_04963,14.38,6.0,6.5,305.0
PET_04964,16.55,4.0,0.5,194.0
PET_04965,11.72,6.3,3.4,199.0
PET_04966,13.82,6.3,0.5,169.0
PET_04967,10.3,7.5,0.5,180.0
PET_04968,20.6,2.6,2.6,267.0
PET_04969,13.53,8.0,2.3,202.0
PET_04970,22.26,5.8,4.1,322.0
PET_04971,22.64,7.6,3.9,292.0
PET_04972,14.59,3.3,4.3,254.0
PET_04973,9.96,5.5,4.4,238.0
PET_04974,5.0,2.9,4.8,194.0
PET_04975,7.64,10.6,1.6,159.0
PET_04976,8.13,6.1,2.2,147.0
PET_04977,21.89,3.1,3.9,314.0
PET_04978,15.58,1.0,3.9,266.0
PET_04979,16.95,8.3,1.3,200.0
PET_04980,5.0,3.0,6.7,216.0
PET_04981,9.01,11.9,5.8,201.0
PET_04982,19.44,6.6,1.9,268.0
PET_04983,16.43,3.8,3.5,263.0
PET_04984,14.26,8.1,9.0,290.0
PET_04985,17.82,3.7,4.4,326.0
PET_04986,23.18,9.9,5.0,303.0
PET_04987,13.89,4.0,2.5,237.0
PET_04988,15.35,11.9,3.2,224.0
PET_04989,15.96,7.5,7.8,332.0
PET_04990,26.96,10.2,4.3,306.0
PET_04991,5.0,1.3,3.8,189.0
PET_04992,18.42,4.5,4.0,280.0
PET_04993,14.43,9.0,10.4,334.0
PET_04994,17.83,8.0,4.1,278.0
PET_04995,11.71,2.7,1.9,218.0
PET_04996,14.76,4.6,2.4,215.0
PET_04997,18.56,3.5,6.0,340.0
PET_04998,30.0,7.6,0.5,323.0
PET_04999,19.04,4.5,5.1,312.0
PET_05000,10.76,4.1,2.2,208.0
PET_05001,12.88,2.9,0.5,193.0
PET_05002,12.73,5.2,1.5,208.0
PET_05003,6.02,2.7,4.1,206.0
PET_05004,13.35,11.6,7.5,269.0
PET_05005,18.66,2.3,6.3,329.0
PET_05006,8.63,11.0,3.3,159.0
PET_05007,20.24,5.4,6.4,343.0
PET_05008,17.44,4.8,3.1,278.0
PET_05009,11.33,3.2,0.5,183.0
PET_05010,14.29,7.8,4.1,268.0
PET_05011,22.99,8.4,0.5,247.0
PET_05012,18.67,5.9,6.0,322.0
PET_05013,15.04,1.1,6.0,336.0
PET_05014,13.81,11.1,1.8,179.0
PET_05015,15.38,11.8,4.4,225.0
PET_05016,12.44,5.5,4.3,251.0
PET_05017,5.0,7.6,6.2,224.0
PET_05018,25.21,5.7,0.9,275.0
PET_05019,15.78,4.2,5.5,294.0
PET_05020,16.99,1.4,0.7,219.0
PET_05021,14.71,5.7,5.9,295.0
PET_05022,11.32,9.9,6.7,256.0
PET_05023,14.07,0.7,2.3,345.0
PET_05024,7.0,7.2,7.0,256.0
PET_05025,26.39,10.6,0.5,230.0
PET_05026,8.83,3.0,6.7,279.0
PET_05027,9.84,2.6,7.6,284.0
PET_05028,12.8,9.4,4.9,220.0
PET_05029,21.44,3.4,3.5,314.0
PET_05030,15.07,2.7,4.8,288.0
PET_05031,8.82,4.8,2.5,184.0
PET_05032,21.27,5.0,10.6,418.0
PET_05033,18.66,10.6,2.5,221.0
PET_05034,17.69,7.6,7.3,339.0
PET_05035,18.58,5.2,2.1,263.0
PET_05036,26.97,6.6,8.0,414.0
PET_05037,25.93,11.5,9.0,374.0
PET_05038,11.57,1.8,5.0,263.0
PET_05039,23.12,2.9,4.7,343.0
PET_05040,16.92,11.6,1.6,201.0
PET_05041,17.5,11.5,1.3,159.0
PET_05042,6.54,2.5,4.7,207.0
PET_05043,14.15,2.2,7.6,338.0
PET_05044,10.94,5.3,2.6,194.0
PET_05045,19.14,1.1,9.5,409.0
PET_05046,20.36,8.0,2.5,254.0
PET_05047,5.0,1.4,4.6,177.0
PET_05048,14.89,1.2,4.6,286.0
PET_05049,20.61,6.1,3.7,298.0
PET_05050,14.07,11.5,0.5,156.0
PET_05051,18.65,5.4,2.5,276.0
PET_05052,16.76,4.6,4.5,281.0
PET_05053,16.71,12.0,3.8,223.0
PET_05054,13.64,6.6,5.6,266.0
PET_05055,8.92,4.8,5.9,234.0
PET_05056,9.39,4.9,3.4,214.0
PET_05057,18.55,2.7,1.6,247.0
PET_05058,15.1,6.4,7.9,347.0
PET_05059,14.31,5.5,0.6,150.0
PET_05060,12.88,3.6,2.5,235.0
PET_05061,13.47,2.3,1.9,223.0
PET_05062,20.23,4.1,5.9,338.0
PET_05063,13.32,6.3,7.3,286.0
PET_05064,8.29,1.2,3.6,184.0
PET_05065,18.72,2.3,4.6,319.0
PET_05066,13.98,11.4,5.1,238.0
PET_05067,15.16,6.7,8.5,344.0
PET_05068,23.04,1.2,0.5,269.0
PET_05069,14.9,8.5,5.9,272.0
PET_05070,16.45,1.2,4.9,289.0
PET_05071,9.11,9.0,3.1,167.0
PET_05072,13.9,9.1,4.8,231.0
PET_05073,18.05,8.0,5.9,311.0
PET_05074,7.22,8.9,5.5,217.0
PET_05075,16.0,1.5,9.4,355.0
PET_05076,15.5,8.9,4.3,208.0
PET_05077,15.21,2.1,4.1,249.0
PET_05078,20.19,4.4,3.5,306.0
PET_05079,16.67,11.3,5.4,258.0
PET_05080,22.39,6.3,3.9,293.0
PET_05081,10.03,11.6,4.0,190.0
PET_05082,15.68,1.5,4.0,270.0
PET_05083,15.42,6.0,3.7,266.0
PET_05084,9.65,1.2,2.5,212.0
PET_05085,19.78,7.7,5.0,351.0
PET_05086,26.62,1.4,3.3,332.0
PET_05087,14.91,2.5,5.5,265.0
PET_05088,17.53,3.5,4.3,299.0
PET_05089,15.42,9.1,3.0,230.0
PET_05090,11.43,2.4,7.9,290.0
PET_05091,5.9,10.2,3.7,137.0
PET_05092,11.47,2.0,5.6,274.0
PET_05093,8.04,0.9,2.3,302.0
PET_05094,23.52,5.0,0.5,254.0
PET_05095,14.42,11.8,2.6,198.0
PET_05096,13.27,1.8,0.5,163.0
PET_05097,19.45,1.7,3.4,290.0
PET_05098,9.39,9.1,7.7,246.0
PET_05099,11.17,4.1,1.7,214.0
PET_05100,15.34,8.7,0.5,164.0
PET_05101,20.14,2.8,7.8,386.0
PET_05102,17.51,5.8,2.8,247.0
PET_05103,16.24,3.6,4.0,276.0
PET_05104,15.39,5.7,6.0,331.0
PET_05105,17.0,9.3,5.3,290.0
PET_05106,16.01,9.3,5.9,296.0
PET_05107,9.85,6.4,6.3,265.0
PET_05108,15.23,11.2,0.5,166.0
PET_05109,9.63,3.5,0.5,163.0
PET_05110,15.41,3.3,6.9,328.0
PET_05111,12.6,7.6,2.0,207.0
PET_05112,27.7,7.6,2.3,317.0
PET_05113,14.8,1.0,0.8,200.0
PET_05114,7.98,7.5,3.0,174.0
PET_05115,14.33,4.8,3.1,257.0
PET_05116,17.6,9.1,1.7,228.0
PET_05117,23.37,9.8,1.4,293.0
PET_05118,12.05,6.8,4.8,256.0
PET_05119,7.09,0.5,2.0,246.0
PET_05120,19.08,7.8,2.5,255.0
PET_05121,8.1,9.1,0.5,120.0
PET_05122,12.82,3.4,8.8,357.0
PET_05123,13.71,5.8,6.4,304.0
PET_05124,14.65,11.6,2.8,182.0
PET_05125,18.45,3.9,1.8,251.0
PET_05126,11.58,3.1,4.0,216.0
PET_05127,13.63,2.9,4.0,264.0
PET_05128,14.93,6.9,0.8,189.0
PET_05129,15.75,11.4,0.5,164.0
PET_05130,15.49,7.5,2.7,209.0
PET_05131,17.18,4.0,0.5,230.0
PET_05132,19.22,7.8,4.4,315.0
PET_05133,16.96,7.7,4.4,269.0
PET_05134,17.27,7.4,1.6,230.0
PET_05135,7.09,2.3,2.7,174.0
PET_05136,15.25,7.8,8.4,334.0
PET_05137,17.4,5.4,5.9,302.0
PET_05138,18.64,0.7,2.9,403.0
PET_05139,11.54,6.7,9.7,354.0
PET_05140,11.7,11.9,1.0,111.0
PET_05141,12.13,4.5,2.0,212.0
PET_05142,17.68,11.6,3.7,243.0
PET_05143,20.17,1.6,0.5,272.0
PET_05144,12.96,8.9,8.5,283.0
PET_05145,19.54,1.8,4.5,308.0
PET_05146,15.62,3.6,2.0,222.0
PET_05147,14.38,7.1,5.1,278.0
PET_05148,13.94,7.3,4.4,245.0
PET_05149,18.73,9.4,3.2,225.0
PET_05150,16.63,7.6,1.0,205.0
PET_05151,26.38,7.3,0.5,271.0
PET_05152,10.74,11.0,9.5,268.0
PET_05153,17.59,5.7,0.6,221.0
PET_05154,12.35,3.1,8.2,317.0
PET_05155,10.65,2.4,1.9,203.0
PET_05156,14.95,5.1,6.0,300.0
PET_05157,15.69,8.7,5.2,236.0
PET_05158,29.59,1.0,5.7,385.0
PET_05159,14.08,2.0,5.8,277.0
PET_05160,9.35,1.7,0.5,172.0
PET_05161,16.37,7.2,2.3,249.0
PET_05162,5.0,3.3,0.6,139.0
PET_05163,14.54,2.4,4.5,285.0
PET_05164,15.08,7.3,0.7,215.0
PET_05165,18.97,9.3,0.5,206.0
PET_05166,19.87,4.3,3.4,319.0
PET_05167,12.48,7.1,0.5,179.0
PET_05168,14.25,1.6,4.6,304.0
PET_05169,11.17,11.3,0.9,137.0
PET_05170,9.36,4.4,1.9,171.0
PET_05171,16.55,12.0,0.5,175.0
PET_05172,8.63,11.8,8.1,244.0
PET_05173,12.93,9.5,0.5,151.0
PET_05174,10.02,0.7,3.1,330.0
PET_05175,17.75,6.7,0.5,216.0
PET_05176,24.01,1.5,1.9,294.0
PET_05177,8.49,10.8,8.4,244.0
PET_05178,5.73,9.6,4.7,190.0
PET_05179,14.38,11.7,2.2,195.0
PET_05180,15.08,7.5,3.9,231.0
PET_05181,16.09,6.5,2.6,265.0
PET_05182,12.77,6.5,3.8,244.0
PET_05183,14.0,4.9,5.9,298.0
PET_05184,16.84,5.9,3.2,274.0
PET_05185,20.2,7.8,4.5,322.0
PET_05186,5.22,11.2,4.6,150.0
PET_05187,13.16,7.4,3.2,212.0
PET_05188,16.07,10.4,2.2,241.0
PET_05189,10.41,10.4,2.7,162.0
PET_05190,23.66,6.5,5.7,365.0
PET_05191,11.82,4.5,6.0,298.0
PET_05192,14.79,7.9,1.2,197.0
PET_05193,17.78,5.6,3.3,265.0
PET_05194,12.04,1.4,2.1,225.0
PET_05195,5.77,4.8,6.0,228.0
PET_05196,12.86,11.9,2.8,196.0
PET_05197,20.15,1.1,9.5,409.0
PET_05198,13.32,8.5,4.5,218.0
PET_05199,10.77,10.2,7.0,240.0
PET_05200,19.63,8.0,1.5,266.0
PET_05201,13.35,7.1,4.0,240.0
PET_05202,12.45,8.6,5.5,242.0
PET_05203,15.75,5.4,1.4,206.0
PET_05204,18.85,1.6,4.1,332.0
PET_05205,26.91,11.6,6.6,357.0
PET_05206,19.14,5.5,3.2,285.0
PET_05207,20.8,8.2,1.9,252.0
PET_05208,12.47,6.6,8.5,312.0
PET_05209,9.87,1.1,1.1,194.0
PET_05210,15.31,11.5,4.4,210.0
PET_05211,15.54,9.6,2.2,193.0
PET_05212,9.61,2.2,1.7,171.0
PET_05213,14.12,11.8,5.9,220.0
PET_05214,17.0,9.0,3.5,227.0
PET_05215,16.8,5.9,5.0,292.0
PET_05216,17.52,7.5,0.5,198.0
PET_05217,16.45,1.7,5.3,285.0
PET_05218,12.46,6.9,2.2,206.0
PET_05219,12.43,1.3,0.5,185.0
PET_05220,9.01,6.8,8.7,291.0
PET_05221,23.92,6.9,5.5,338.0
PET_05222,15.07,10.6,4.6,230.0
PET_05223,13.88,8.8,7.1,261.0
PET_05224,10.36,3.4,4.6,240.0
PET_05225,29.68,10.7,2.0,290.0
PET_05226,9.63,7.1,3.6,207.0
PET_05227,12.86,7.5,2.3,190.0
PET_05228,17.08,2.4,2.7,239.0
PET_05229,18.0,10.4,0.9,206.0
PET_05230,19.79,11.2,1.6,232.0
PET_05231,24.04,9.4,6.2,323.0
PET_05232,17.53,11.3,4.8,256.0
PET_05233,9.72,4.0,2.7,192.0
PET_05234,13.72,10.4,1.4,191.0
PET_05235,16.54,6.1,3.0,251.0
PET_05236,25.34,2.4,0.5,279.0
PET_05237,8.01,8.2,4.3,199.0
PET_05238,21.01,8.4,6.4,300.0
PET_05239,15.9,3.8,9.9,380.0
PET_05240,19.19,0.8,1.2,365.0
PET_05241,14.49,2.8,6.3,314.0
PET_05242,10.79,5.1,2.2,208.0
PET_05243,18.75,2.4,1.2,227.0
PET_05244,18.27,2.7,1.2,221.0
PET_05245,19.86,5.0,4.4,312.0
PET_05246,14.93,11.6,1.7,215.0
PET_05247,12.0,9.3,2.5,195.0
PET_05248,7.21,4.2,2.9,178.0
PET_05249,19.1,11.4,2.2,212.0
PET_05250,17.12,7.9,2.0,219.0
PET_05251,10.17,5.7,0.5,170.0
PET_05252,12.31,5.9,4.2,256.0
PET_05253,12.67,5.2,4.2,237.0
PET_05254,7.59,3.2,2.0,167.0
PET_05255,10.91,4.9,4.9,246.0
PET_05256,9.33,6.6,7.5,304.0
PET_05257,12.94,6.6,4.1,245.0
PET_05258,11.31,9.3,7.3,240.0
PET_05259,6.86,4.6,9.6,281.0
PET_05260,25.11,8.7,10.3,390.0
PET_05261,21.26,7.1,1.0,273.0
PET_05262,11.1,11.6,1.0,155.0
PET_05263,16.36,4.9,2.9,248.0
PET_05264,17.09,10.9,4.3,201.0
PET_05265,20.96,9.9,8.0,322.0
PET_05266,10.91,7.8,5.6,258.0
PET_05267,20.46,8.0,1.0,251.0
PET_05268,12.26,1.5,2.5,225.0
PET_05269,8.32,11.4,3.9,154.0
PET_05270,18.62,1.7,0.5,237.0
PET_05271,21.45,7.0,4.0,295.0
PET_05272,27.94,4.3,1.0,313.0
PET_05273,9.0,5.4,0.5,139.0
PET_05274,18.49,7.5,1.6,258.0
PET_05275,12.95,11.0,5.0,232.0
PET_05276,18.92,5.8,5.0,308.0
PET_05277,7.65,11.9,4.2,194.0
PET_05278,8.69,7.3,6.5,246.0
PET_05279,11.12,2.3,6.2,255.0
PET_05280,15.39,2.7,4.5,295.0
PET_05281,11.79,8.7,4.2,213.0
PET_05282,18.3,1.1,4.3,297.0
PET_05283,20.13,6.0,3.6,284.0
PET_05284,18.0,2.2,0.5,236.0
PET_05285,23.09,5.5,6.8,388.0
PET_05286,17.08,9.1,5.0,248.0
PET_05287,8.92,5.8,1.0,166.0
PET_05288,21.82,2.4,7.6,390.0
PET_05289,11.97,3.4,2.5,202.0
PET_05290,19.55,4.7,3.7,294.0
PET_05291,22.87,1.3,6.6,371.0
PET_05292,17.28,7.2,4.6,305.0
PET_05293,7.52,7.5,7.3,247.0
PET_05294,10.41,1.2,3.1,239.0
PET_05295,21.61,5.1,8.2,392.0
PET_05296,14.15,5.3,2.1,194.0
PET_05297,15.4,4.3,7.3,293.0
PET_05298,18.79,6.9,0.5,222.0
PET_05299,18.48,4.5,1.2,260.0
PET_05300,16.39,5.3,4.7,304.0
PET_05301,13.96,9.7,3.0,206.0
PET_05302,13.44,2.4,3.8,240.0
PET_05303,19.29,7.6,4.1,287.0
PET_05304,17.77,6.3,1.0,231.0
PET_05305,13.71,4.0,1.2,220.0
PET_05306,20.41,8.9,4.6,286.0
PET_05307,14.35,6.8,2.3,237.0
PET_05308,10.74,6.0,7.4,297.0
PET_05309,11.21,8.2,3.5,209.0
PET_05310,10.11,9.7,5.8,187.0
PET_05311,13.64,11.7,5.1,218.0
PET_05312,21.17,7.7,2.5,262.0
PET_05313,10.97,10.6,0.5,122.0
PET_05314,15.94,0.5,7.0,499.0
PET_05315,11.72,6.6,1.6,168.0
PET_05316,13.7,3.0,3.0,223.0
PET_05317,7.45,1.6,3.6,200.0
PET_05318,13.9,6.6,3.9,224.0
PET_05319,14.03,9.1,6.4,253.0
PET_05320,17.7,5.2,4.0,293.0
PET_05321,16.12,8.2,3.7,215.0
PET_05322,9.01,6.1,6.5,269.0
PET_05323,20.42,5.5,5.5,319.0
PET_05324,16.05,3.8,2.2,244.0
PET_05325,15.99,4.9,1.1,201.0
PET_05326,14.95,4.5,1.9,232.0
PET_05327,12.41,7.9,3.9,229.0
PET_05328,16.09,1.8,0.9,228.0
PET_05329,17.38,1.6,4.2,283.0
PET_05330,6.27,8.1,3.7,171.0
PET_05331,12.31,6.8,0.5,187.0
PET_05332,13.73,5.4,0.5,190.0
PET_05333,16.28,2.3,0.5,207.0
PET_05334,20.97,5.2,3.1,290.0
PET_05335,11.14,9.6,6.7,225.0
PET_05336,12.51,10.7,0.5,154.0
PET_05337,12.44,8.6,0.7,167.0
PET_05338,10.99,1.2,3.6,254.0
PET_05339,13.26,8.2,1.3,193.0
PET_05340,18.85,3.3,1.3,233.0
PET_05341,9.73,4.1,5.4,250.0
PET_05342,17.14,2.8,2.8,260.0
PET_05343,6.49,9.4,0.5,128.0
PET_05344,12.19,8.0,0.5,160.0
PET_05345,13.35,7.5,9.5,356.0
PET_05346,23.37,8.2,6.8,321.0
PET_05347,13.63,3.2,2.9,233.0
PET_05348,5.0,5.6,4.2,171.0
PET_05349,5.01,7.8,2.8,125.0
PET_05350,15.17,7.8,5.3,268.0
PET_05351,18.07,9.6,1.9,212.0
PET_05352,16.88,3.8,2.6,276.0
PET_05353,15.84,9.4,5.1,235.0
PET_05354,20.81,5.6,7.6,363.0
PET_05355,12.3,8.2,5.9,220.0
PET_05356,19.47,5.7,7.1,369.0
PET_05357,6.84,11.4,3.2,146.0
PET_05358,10.48,2.6,2.4,197.0
PET_05359,5.96,8.3,0.5,103.0
PET_05360,13.63,7.1,4.2,221.0
PET_05361,14.77,2.5,4.9,259.0
PET_05362,15.57,1.3,3.2,245.0
PET_05363,15.31,9.7,2.1,208.0
PET_05364,10.36,2.3,7.1,249.0
PET_05365,14.05,2.6,5.6,296.0
PET_05366,7.51,11.8,7.3,228.0
PET_05367,21.82,8.7,1.6,212.0
PET_05368,13.48,3.4,2.2,216.0
PET_05369,12.56,7.3,7.0,309.0
PET_05370,22.94,6.6,3.9,304.0
PET_05371,8.79,10.2,2.6,151.0
PET_05372,9.37,8.9,2.8,210.0
PET_05373,9.52,10.1,4.0,192.0
PET_05374,14.66,2.9,6.5,305.0
PET_05375,17.16,7.9,3.6,259.0
PET_05376,18.7,1.0,6.0,341.0
PET_05377,27.86,1.3,5.2,404.0
PET_05378,5.0,8.7,1.8,89.0
PET_05379,18.04,0.8,1.8,349.0
PET_05380,12.21,7.2,2.9,201.0
PET_05381,12.07,10.2,0.7,150.0
PET_05382,11.9,4.9,2.7,215.0
PET_05383,10.46,1.0,7.8,277.0
PET_05384,23.42,8.7,3.9,285.0
PET_05385,19.21,11.2,2.1,223.0
PET_05386,15.12,8.7,8.8,295.0
PET_05387,21.76,7.2,1.7,262.0
PET_05388,7.44,3.1,1.6,151.0
PET_05389,8.35,0.7,7.1,417.0
PET_05390,5.0,8.5,5.7,185.0
PET_05391,11.5,3.2,3.7,215.0
PET_05392,15.81,10.4,6.1,280.0
PET_05393,15.51,5.9,4.8,258.0
PET_05394,15.75,6.6,1.0,185.0
PET_05395,7.94,9.2,0.5,117.0
PET_05396,19.02,9.5,2.6,230.0
PET_05397,16.2,7.9,6.7,315.0
PET_05398,18.67,11.3,2.9,215.0
PET_05399,5.54,11.8,5.2,188.0
PET_05400,16.56,11.4,4.5,269.0
PET_05401,9.06,10.0,0.5,127.0
PET_05402,13.01,8.6,3.0,204.0
PET_05403,17.67,8.1,4.9,232.0
PET_05404,15.46,1.7,2.0,230.0
PET_05405,10.74,3.6,3.1,204.0
PET_05406,15.03,0.6,5.0,421.0
